product_id,MAE,RMSE,MAPE,MDAE,MDAPE,avg_price,successful_windows,failed_windows
99794973,1498.7684729064035,1842.9953266981015,4.112178830844616,1562.0689655172414,4.274435521890174,34237.572254335260,29,75
99791579,1242.857142857143,1342.1538569870233,4.617060709276698,1480.0,5.415497896213184,25919.277108433735,5,92
99971960,21035.714285714286,27019.83235940697,2.2193365298327827,14700.0,1.5210389827672746,950669.767441860465,5,98
99789121,284.48275862068965,370.9939428928451,0.9665134813767393,284.48275862068965,0.9665134813767393,28880.213903743316,58,60
99694821,964.2857142857143,1127.6131408415824,3.5508359491529204,1135.7142857142858,4.170284289498876,28516.489361702128,7,112
99975578,12928.57142857143,13675.786736314034,5.964008738170367,15600.0,7.232267037552156,222524.861878453039,1,111
99718309,231.8181818181818,302.31407247301263,1.363636363636364,231.8181818181818,1.3636363636363635,16183.240223463687,55,55
99907660,7345.714285714286,10219.883798200746,4.1000807020014305,6320.0,3.4619107965136844,186805.500000000000,15,116
99888297,585.4497354497354,884.7110176393393,0.7043762400816678,322.22222222222223,0.3805427413601852,84075.568181818182,27,80
99882957,329.49308755760364,457.91432945695914,0.7223011254386469,241.93548387096774,0.522538842053926,45682.911392405063,31,58
99779991,1260.7142857142856,1447.3251567383068,4.259382532465091,1568.75,5.32181240840254,28614.204545454545,8,99
99921509,904.7619047619047,1127.9992220395677,3.6148062463851933,1000.0,3.8461538461538463,22953.714285714286,6,100
99693049,2046.4285714285713,2549.5417239409526,6.906545389691457,2343.75,7.919787765293384,27575.739644970414,8,92
99695856,844.3877551020407,1097.5605129669955,3.008510311706023,839.2857142857143,3.0217096045137075,28489.444444444444,14,97
99780331,456.5217391304348,595.3499636936565,1.6540642722117205,456.5217391304348,1.6540642722117205,28073.780487804878,23,72
99773106,946.7532467532469,1162.9834952035583,3.495637489445538,954.5454545454545,3.5744441317196736,27476.608187134503,11,91
99722202,1094.5578231292518,1473.0931689592749,1.2815326399160722,914.2857142857143,1.058487172003119,91006.565656565657,21,108
99963298,14364.285714285714,16435.0627576232,3.871124267165614,12900.0,3.419936373276776,377901.204819277108,4,93
99747129,3600.0,3600.0,10.6508875739645,3600.0,10.650887573964498,31719.496855345912,1,89
